variant,load,seed,arm,ticks,action_route_encoding,all_idle_candidate_contexts,all_idle_candidates_per_context_mean,all_idle_candidates_scored,assign_calls,assignment_time_ms_mean,avg_excess_delay,avg_excess_delay_label,avg_task_duration,bottleneck_CVaR,completed_order_flow_time_p95,completed_orders,completed_orders_delta_sum,completed_orders_per_congestion_event,completed_orders_per_severe_event,completed_tasks,completion_fraction,congestion_events,deadlock_ratio_max,deadlock_ratio_mean,decision_contexts_total,energy_candidates_per_context,energy_conv_active_contexts,energy_conv_active_rate,energy_conv_contexts,energy_conv_gate_g_mean,energy_conv_modified_decision_rate,energy_conv_modified_decisions,energy_conv_signal_selected_mean,energy_conv_v_state_mean,energy_conv_warmup_contexts,energy_conv_z_base_selected_mean,energy_conv_z_delta_selected_mean,energy_drift_signal,energy_noop_best_action_score_mean,energy_noop_contexts,energy_noop_cost_mean,energy_noop_deferred,energy_noop_rate,energy_noop_score_mean,energy_potential_mean,energy_score_mean,energy_scoring_candidates,energy_scoring_contexts,energy_scoring_mode,energy_service_relief_mean,fallback_greedy_calls,fallback_greedy_ratio,final_backlog_fraction,final_backlog_total,handoff_ratio_max,handoff_ratio_mean,long_risk_schema_version,model_assign_calls,model_inference_calls,model_inference_time_ms_mean,num_agents,online_robot_candidate_scope,open_order_age_p95,open_order_count,order_arrival_count,order_arrival_manifest_schema_version,order_arrival_replayed,pending_order_age_p95,pending_order_count,psi_dispatch_age_mean,psi_dispatch_attention_added,psi_dispatch_backlog_mean,psi_dispatch_changed_positions,psi_dispatch_contexts_seen,psi_dispatch_e_demand_modified,psi_dispatch_encoder_contract_verified,psi_dispatch_eval_calls,psi_dispatch_eval_time_ms_mean,psi_dispatch_hard_gate_added,psi_dispatch_head_loaded,psi_dispatch_j_mean,psi_dispatch_mode,psi_dispatch_no_assign_added,psi_dispatch_proposal_calls,psi_dispatch_reordered_calls,psi_dispatch_replacement_calls,psi_dispatch_replacement_count,psi_dispatch_requested_budget_mean,psi_dispatch_robot_scorer,psi_dispatch_robot_scorer_variant,psi_dispatch_s1_within_context,psi_dispatch_schema_version,psi_dispatch_service_debt_mean,psi_dispatch_service_mean,psi_dispatch_superset_size_mean,psi_dispatch_trace_dropped,psi_dispatch_trace_records,psi_dispatch_traffic_mean,psi_dispatch_unique_stations_mean,risk_guard_fallback,risk_guard_filtered,risk_max_count,risk_max_max,risk_max_mean,risk_max_min,risk_max_p50,risk_max_p90,risk_max_p95,risk_max_p99,risk_rate_per_100,severe_events,stall_ratio_max,stall_ratio_mean,station_admission_mode,station_capacity_rejections,station_max_committed_load,station_max_occupancy,station_pressure,unified_risk,wait_or_stall,wall_time_s,warmup_defer_calls,wm_label_cost
map20_r48_s4,mid,909,PhaseC,1500,canonical_bfs_service_cell_v1,738,8.21,6059,1500,125.1862,36.898891966759,3.2049,51.13850415512465,0.1359,205.0,489,489.0,1.186893,1.567308,2166,0.964497,412,0.375,0.047444,738,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.035503,18.0,0.083333,0.008208,long_risk_6d_quantile_combo_v2,1497,6059,24.8339,48,all_idle,82.4,18,507,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6059,1.109742,0.460243,-0.026718,0.446096,0.762605,0.856758,0.950113,27.4667,312,0.229167,0.032,physical_only_legacy,3756,20,7,1.4347,1.0,0.032,319.55,3,4.4877
map20_r48_s4,mid,909,ComboS1J1,1500,canonical_bfs_service_cell_v1,485,4.8103,2333,1500,106.2077,29.946362968405584,2.9595,44.150624540778836,0.1346,177.1,279,279.0,0.275964,0.284114,1361,0.550296,1011,0.9375,0.510014,485,0.0,163,0.3361,485,0.343705,0.0144,7,0.711845,11.344564,50,-0.886465,0.276626,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,485,conversion,0.0,0,0.0,0.840237,426.0,0.104167,0.004153,long_risk_6d_quantile_combo_v2,1497,2333,24.8936,48,all_idle,929.2,228,507,layer5_order_arrival_manifest_v1,True,844.6,198,0.662889182438265,False,0.8199384412638422,9568,11289,False,True,1177,24.403580115473464,False,True,-0.2802764147018082,j_ascending,False,1497,825,103,110,1.6566466265865063,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.741413811851072,0.5837014693176475,7.541082164328658,0,0,0.33857332498088594,2.1605777400169925,0,0,2333,1.048986,0.432972,-0.026718,0.40977,0.844306,0.905194,0.967676,67.4,982,0.229167,0.088236,physical_only_legacy,23986,15,7,2.6974,1.0,0.0882,1067.26,3,5.0513
map20_r48_s4,mid,910,Greedy,1500,,,,,,,31.99138755980861,3.0337,45.86411483253588,0.129,237.0,211,211.0,0.174524,0.179574,1045,0.488426,1209,1.0,0.598764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.949074,410.0,0.083333,0.004264,,,,,48,,1020.0,221,432,layer5_order_arrival_manifest_v1,False,722.4,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6,1175,0.25,0.144417,physical_only_legacy,26920,21,7,3.1422,1.0,0.1444,961.2,,5.3613
map20_r48_s4,mid,910,Hungarian,1500,,,,,,,27.938356164383563,2.7403,41.528538812785385,0.1579,161.0,185,185.0,0.153146,0.158662,876,0.428241,1208,1.0,0.657833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.074074,464.0,0.125,0.004917,,,,,48,,1061.6,247,432,layer5_order_arrival_manifest_v1,True,824.8,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5333,1166,0.229167,0.157431,physical_only_legacy,28579,20,7,3.2933,1.0,0.1574,1167.53,,5.3322
map20_r48_s4,mid,910,JSQ,1500,,,,,,,28.8780127889818,3.0012,42.59517953762912,0.1326,170.9,415,415.0,1.276923,1.729167,2033,0.960648,325,0.25,0.033597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039352,17.0,0.083333,0.007819,,,,,48,,68.8,17,432,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6667,240,0.1875,0.021319,physical_only_legacy,2497,19,7,1.174,1.0,0.0213,77.68,,4.2415
map20_r48_s4,mid,910,PhaseC,1500,canonical_bfs_service_cell_v1,502,8.2092,4121,1500,86.1752,30.67163120567376,3.0131,44.80567375886525,0.1334,185.4,297,297.0,0.283939,0.293189,1410,0.6875,1046,0.958333,0.433,502,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.543981,235.0,0.083333,0.005125,long_risk_6d_quantile_combo_v2,1497,4121,24.984,48,all_idle,854.4,135,432,layer5_order_arrival_manifest_v1,True,462.8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4121,1.106818,0.563557,0.073928,0.607977,0.868344,0.926051,0.989994,69.7333,1013,0.1875,0.084681,physical_only_legacy,20739,21,7,2.5101,1.0,0.0847,858.4,3,4.9796
map20_r48_s4,mid,910,ComboS1J1,1500,canonical_bfs_service_cell_v1,314,6.9045,2168,1500,104.8768,23.93632075471698,2.4204,38.115566037735846,0.1399,177.35,152,152.0,0.116119,0.118657,848,0.351852,1309,0.979167,0.702264,314,0.0,107,0.3408,314,0.368159,0.0096,3,0.737388,12.056198,50,-1.103463,0.301315,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,314,conversion,0.0,0,0.0,1.226852,530.0,0.083333,0.002125,long_risk_6d_quantile_combo_v2,1497,2168,24.9751,48,all_idle,1208.6,280,432,layer5_order_arrival_manifest_v1,True,1010.2,250,0.7376534115269848,False,0.8387895480241263,10528,11849,False,True,1230,24.514716510032493,False,True,-0.2585623487689924,j_ascending,False,1497,1078,75,79,1.6566466265865063,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.7882214797755837,0.6062951615050841,7.915163660654643,0,0,0.45302310050809036,2.4065040650406506,0,0,2168,1.096176,0.484332,0.073928,0.3348,0.892637,0.948114,1.02353,87.2667,1281,0.25,0.129097,physical_only_legacy,32603,21,7,3.2856,1.0,0.1291,1158.77,3,5.122
map20_r48_s4,mid,911,Greedy,1500,,,,,,,30.469470827679782,2.8321,44.67367706919946,0.1312,202.4,327,327.0,0.33198,0.348986,1474,0.677019,985,0.979167,0.437111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.573499,277.0,0.145833,0.006472,,,,,48,,818.0,156,483,layer5_order_arrival_manifest_v1,False,584.0,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6667,937,0.270833,0.126806,physical_only_legacy,18150,20,7,2.5158,1.0,0.1268,784.08,,4.9319
map20_r48_s4,mid,911,Hungarian,1500,,,,,,,30.646806482364155,2.9031,44.32125834127741,0.1397,156.55,470,470.0,1.696751,2.165899,2098,0.973085,277,0.291667,0.032819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026915,13.0,0.104167,0.007417,,,,,48,,49.6,13,483,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4667,217,0.229167,0.026389,physical_only_legacy,2476,22,7,1.1995,1.0,0.0264,115.49,,4.2174
map20_r48_s4,mid,911,JSQ,1500,,,,,,,24.562135922330096,2.385,39.08349514563107,0.1174,153.85,224,224.0,0.190153,0.196837,1030,0.463768,1178,1.0,0.619639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.995859,481.0,0.125,0.004306,,,,,48,,1134.1,259,483,layer5_order_arrival_manifest_v1,True,947.35,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5333,1138,0.25,0.162264,physical_only_legacy,25051,19,7,2.9638,1.0,0.1623,1202.83,,4.954
map20_r48_s4,mid,911,PhaseC,1500,canonical_bfs_service_cell_v1,382,6.9293,2647,1500,57.598,25.16952380952381,2.4391,39.69619047619047,0.1284,202.8,247,247.0,0.221724,0.226814,1050,0.511387,1114,1.0,0.607014,382,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.89441,432.0,0.083333,0.001861,long_risk_6d_quantile_combo_v2,1497,2647,24.8757,48,all_idle,1133.0,236,483,layer5_order_arrival_manifest_v1,True,866.25,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2647,1.058931,0.416951,-0.008005,0.367324,0.827821,0.893169,0.97032,74.2667,1089,0.125,0.065028,physical_only_legacy,31207,14,7,2.9933,1.0,0.065,796.46,3,4.9096
map20_r48_s4,mid,911,ComboS1J1,1500,canonical_bfs_service_cell_v1,710,13.4958,9582,1500,199.4124,30.26529636711281,2.928,44.11663479923518,0.1321,167.65,468,468.0,2.146789,3.416058,2092,0.968944,218,0.229167,0.022056,710,0.0,150,0.2113,710,0.221634,0.0141,10,0.658829,8.174666,50,-2.26025,0.242942,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,710,conversion,0.0,0,0.0,0.031056,15.0,0.104167,0.006694,long_risk_6d_quantile_combo_v2,1497,9582,24.8237,48,all_idle,61.2,15,483,layer5_order_arrival_manifest_v1,True,0.0,0,0.027205261679505856,False,0.2300613586474266,8,732,False,True,487,25.00754990471523,False,True,0.08882288181192333,j_ascending,False,1497,2,1,1,13.682030728122912,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.1286333101634664,0.21542583908529475,0.48897795591182364,0,0,0.2194865448654838,1.0205338809034907,0,0,9582,1.034459,0.387664,-0.008005,0.318292,0.706613,0.796128,0.931034,14.5333,137,0.166667,0.018153,physical_only_legacy,2070,19,7,1.1453,1.0,0.0182,379.61,3,4.1869
map20_r48_s4,mid,912,Greedy,1500,,,,,,,33.62480127186009,3.0274,47.6637519872814,0.1081,190.0,281,281.0,0.268642,0.282696,1258,0.61087,1046,1.0,0.480417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,322.0,0.104167,0.006167,,,,,48,,872.4,179,460,layer5_order_arrival_manifest_v1,False,591.6,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7333,994,0.25,0.135833,physical_only_legacy,19996,18,7,2.6862,1.0,0.1358,857.39,,5.1007
map20_r48_s4,mid,912,Hungarian,1500,,,,,,,30.833672431332655,3.0443,44.26703967446592,0.1343,151.7,447,447.0,1.870293,2.568966,1966,0.971739,239,0.25,0.027722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028261,13.0,0.083333,0.006403,,,,,48,,57.6,13,460,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9333,174,0.166667,0.018931,physical_only_legacy,2238,19,7,1.1725,1.0,0.0189,119.56,,4.2616
map20_r48_s4,mid,912,JSQ,1500,,,,,,,27.040495867768595,2.6644,40.88347107438017,0.1352,170.0,262,262.0,0.230026,0.242368,1210,0.569565,1139,0.979167,0.546889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.791304,364.0,0.083333,0.002583,,,,,48,,1070.3,198,460,layer5_order_arrival_manifest_v1,True,836.25,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9333,1081,0.208333,0.120514,physical_only_legacy,23747,20,7,2.747,1.0,0.1205,704.27,,4.9614
map20_r48_s4,mid,912,PhaseC,1500,canonical_bfs_service_cell_v1,467,6.5054,3038,1500,66.563,32.74099616858238,2.9992,46.8544061302682,0.1269,192.55,310,310.0,0.289449,0.302734,1305,0.673913,1071,0.979167,0.479111,467,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.565217,260.0,0.083333,0.006361,long_risk_6d_quantile_combo_v2,1497,3038,25.0434,48,all_idle,1017.55,150,460,layer5_order_arrival_manifest_v1,True,795.55,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3038,1.055935,0.477143,-0.046536,0.496335,0.883892,0.917268,0.959373,71.4,1024,0.3125,0.080694,physical_only_legacy,22747,19,7,2.5489,1.0,0.0807,789.34,3,4.9817
map20_r48_s4,mid,912,ComboS1J1,1500,canonical_bfs_service_cell_v1,428,6.2336,2668,1500,106.2569,28.31512605042017,2.7836,42.7563025210084,0.1203,198.0,271,271.0,0.229079,0.240889,1190,0.58913,1183,0.9375,0.540653,428,0.0,144,0.3364,428,0.362925,0.014,6,0.733003,12.338049,50,-1.091095,0.198839,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,428,conversion,0.0,0,0.0,0.73913,340.0,0.083333,0.003653,long_risk_6d_quantile_combo_v2,1497,2668,25.0161,48,all_idle,1108.8,189,460,layer5_order_arrival_manifest_v1,True,1014.0,151,0.5671643287060121,False,0.734108814786783,5211,6412,False,True,1162,24.622853004602835,False,True,-0.227797888654152,j_ascending,False,1497,781,95,101,3.1449565798263195,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.6506365717464082,0.5369677533978319,4.283233132932532,0,0,0.3087096127866769,2.183304647160069,0,0,2668,1.071775,0.458873,-0.046536,0.453985,0.888489,0.931075,0.997662,78.8667,1125,0.25,0.136944,physical_only_legacy,22503,22,7,2.7614,1.0,0.1369,1469.46,3,5.0297
map20_r48_s4,mid,913,Greedy,1500,,,,,,,34.74625,2.9413,48.89083333333333,0.129,172.0,534,534.0,1.927798,3.276074,2400,0.931937,277,0.291667,0.033708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075044,43.0,0.083333,0.007597,,,,,48,,132.4,39,573,layer5_order_arrival_manifest_v1,False,121.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4667,163,0.166667,0.019389,physical_only_legacy,2892,17,7,1.2609,1.0,0.0194,122.95,,4.2495
map20_r48_s4,mid,913,Hungarian,1500,,,,,,,35.12270984235194,3.0702,49.10651896037495,0.1285,146.1,539,539.0,1.571429,2.04943,2347,0.940663,343,0.416667,0.042944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061082,35.0,0.104167,0.009931,,,,,48,,78.8,34,573,layer5_order_arrival_manifest_v1,True,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8667,263,0.1875,0.029056,physical_only_legacy,3291,18,7,1.3357,1.0,0.0291,150.76,,4.3605
map20_r48_s4,mid,913,JSQ,1500,,,,,,,25.609606986899564,2.4612,39.59213973799127,0.1188,159.4,250,250.0,0.232126,0.237417,1145,0.4363,1077,0.958333,0.575639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.071553,614.0,0.104167,0.002514,,,,,48,,1007.6,323,573,layer5_order_arrival_manifest_v1,True,794.0,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.8,1053,0.25,0.146625,physical_only_legacy,23710,20,7,2.8397,1.0,0.1466,1421.8,,4.9159
map20_r48_s4,mid,913,PhaseC,1500,canonical_bfs_service_cell_v1,415,7.9494,3299,1500,70.6349,30.4375,2.7322,44.282986111111114,0.1234,145.75,254,254.0,0.26294,0.278814,1152,0.443281,966,1.0,0.530889,415,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,1.045375,599.0,0.083333,0.003194,long_risk_6d_quantile_combo_v2,1497,3299,25.3544,48,all_idle,860.4,319,573,layer5_order_arrival_manifest_v1,True,698.1,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3299,1.06814,0.481127,0.019215,0.463327,0.79665,0.850287,0.954142,64.4,911,0.270833,0.137833,physical_only_legacy,16674,19,7,2.053,1.0,0.1378,1594.26,3,4.6539
map20_r48_s4,mid,913,ComboS1J1,1500,canonical_bfs_service_cell_v1,823,7.6574,6302,1500,144.6108,32.005453020134226,2.7686,45.96770134228188,0.129,149.35,534,534.0,3.276074,5.505155,2384,0.931937,163,0.166667,0.020458,823,0.0,213,0.2588,823,0.269093,0.0146,12,0.640644,8.411721,50,-1.775977,0.24627,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,823,conversion,0.0,0,0.0,0.078534,45.0,0.083333,0.006,long_risk_6d_quantile_combo_v2,1497,6302,25.2668,48,all_idle,150.4,39,573,layer5_order_arrival_manifest_v1,True,133.0,6,0.043417178594158924,False,0.2403397915858174,66,943,False,True,603,25.190170160857697,False,True,0.08875840274898769,j_ascending,False,1497,27,5,5,7.031396125584503,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.14187848508998804,0.24762602306088613,0.6299265197060788,0,0,0.21364775261706412,1.0945273631840795,0,0,6302,1.017019,0.474322,0.011587,0.468437,0.754102,0.80076,0.89717,10.8667,97,0.208333,0.01875,physical_only_legacy,2042,16,7,1.1933,1.0,0.0188,311.05,3,4.1287
map20_r48_s4,mid,914,Greedy,1500,,,,,,,18.60549132947977,1.7644,32.59393063583815,0.1064,291.1,130,130.0,0.103421,0.103503,692,0.317073,1257,1.0,0.735264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.282927,526.0,0.104167,0.001722,,,,,48,,1285.35,280,410,layer5_order_arrival_manifest_v1,False,978.0,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8,1256,0.270833,0.190764,physical_only_legacy,29125,19,7,3.2102,1.0,0.1908,1859.28,,4.7845
map20_r48_s4,mid,914,Hungarian,1500,,,,,,,20.126506024096386,1.9314,34.006024096385545,0.1032,110.0,132,132.0,0.104845,0.105854,664,0.321951,1259,1.0,0.743486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.273171,522.0,0.0625,0.001347,,,,,48,,1248.6,278,410,layer5_order_arrival_manifest_v1,True,943.4,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9333,1247,0.229167,0.173431,physical_only_legacy,31050,19,7,3.3429,1.0,0.1734,1311.5,,4.9138
map20_r48_s4,mid,914,JSQ,1500,,,,,,,19.231393775372126,1.8154,33.23004059539919,0.1365,131.55,144,144.0,0.116788,0.116788,739,0.35122,1233,1.0,0.709542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.217073,499.0,0.104167,0.001972,,,,,48,,1258.0,266,410,layer5_order_arrival_manifest_v1,True,937.6,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2,1233,0.208333,0.139111,physical_only_legacy,32159,20,7,3.2569,1.0,0.1391,955.36,,4.8117
map20_r48_s4,mid,914,PhaseC,1500,canonical_bfs_service_cell_v1,610,22.1459,13509,1500,264.9896,24.19478357380688,2.3766,37.607658157602664,0.1489,144.5,396,396.0,3.413793,6.491803,1802,0.965854,116,0.229167,0.013514,610,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.034146,14.0,0.0625,0.004278,long_risk_6d_quantile_combo_v2,1497,13509,25.0491,48,all_idle,76.4,14,410,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13509,1.043282,0.340157,0.07111,0.296404,0.600431,0.696268,0.861923,7.7333,61,0.1875,0.013806,physical_only_legacy,1050,19,7,0.9394,1.0,0.0138,462.07,3,3.8207
map20_r48_s4,mid,914,ComboS1J1,1500,canonical_bfs_service_cell_v1,174,14.8793,2589,1500,109.8361,18.06791569086651,1.7137,31.80327868852459,0.0999,121.2,87,87.0,0.06781,0.067863,427,0.212195,1283,1.0,0.809458,174,0.0,95,0.546,174,0.516998,0.023,4,0.68605,8.746956,50,-1.870685,0.349518,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,174,conversion,0.0,0,0.0,1.487805,610.0,0.125,0.002361,long_risk_6d_quantile_combo_v2,1497,2589,25.3037,48,all_idle,1299.6,323,410,layer5_order_arrival_manifest_v1,True,1102.8,287,0.8478513904105076,False,0.8442770294467955,12946,14241,False,True,1278,24.49741088588473,False,True,-0.3575841753812871,j_ascending,False,1497,1135,10,11,3.152304609218437,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.8460642099286707,0.613239176064671,9.513026052104209,0,0,0.3637208930301027,3.325508607198748,0,0,2589,1.068958,0.381334,0.067874,0.287839,0.721759,0.882664,0.99594,85.5333,1282,0.3125,0.230333,physical_only_legacy,23471,20,7,2.8184,1.0,0.2303,1715.17,3,4.5963
map20_r48_s4,mid,915,Greedy,1500,,,,,,,34.93110918544194,3.062,48.70710571923743,0.1218,164.7,534,534.0,2.555024,3.734266,2308,0.938489,209,0.208333,0.025833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068541,39.0,0.104167,0.006792,,,,,48,,141.6,35,569,layer5_order_arrival_manifest_v1,False,146.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9333,143,0.166667,0.017972,physical_only_legacy,2424,15,7,1.2625,1.0,0.018,91.35,,4.302
map20_r48_s4,mid,915,Hungarian,1500,,,,,,,30.421821305841924,2.7017,43.875,0.1277,118.0,541,541.0,8.323077,12.295455,2328,0.950791,65,0.166667,0.012417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049209,28.0,0.083333,0.003389,,,,,48,,65.2,28,569,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3333,44,0.125,0.011764,physical_only_legacy,1294,14,7,1.1035,1.0,0.0118,59.81,,4.0421
map20_r48_s4,mid,915,JSQ,1500,,,,,,,32.24588744588745,2.9782,46.06233766233766,0.1272,147.7,544,544.0,4.217054,6.4,2310,0.956063,129,0.208333,0.018042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043937,25.0,0.0625,0.005292,,,,,48,,55.2,25,569,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,85,0.104167,0.013917,physical_only_legacy,1777,15,7,1.1628,1.0,0.0139,60.89,,4.2116
map20_r48_s4,mid,915,PhaseC,1500,canonical_bfs_service_cell_v1,588,8.7585,5150,1500,106.5874,27.34232613908873,2.4817,41.038369304556355,0.1292,155.9,388,388.0,0.552707,0.57997,1668,0.681898,702,1.0,0.339278,588,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.56942,324.0,0.083333,0.002778,long_risk_6d_quantile_combo_v2,1497,5150,24.8275,48,all_idle,678.0,181,569,layer5_order_arrival_manifest_v1,True,471.2,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5150,1.072051,0.383683,0.035249,0.37607,0.733885,0.843748,0.947707,46.8,669,0.145833,0.043292,physical_only_legacy,17358,15,7,2.091,1.0,0.0433,615.56,3,4.4588
map20_r48_s4,mid,915,ComboS1J1,1500,canonical_bfs_service_cell_v1,786,9.6896,7616,1500,166.3401,31.919418758256274,2.6837,45.50286217525319,0.1274,141.2,539,539.0,4.418033,7.0,2271,0.947276,122,0.166667,0.021014,786,0.0,213,0.271,786,0.277542,0.0191,15,0.636652,7.868794,50,-2.019702,0.21521,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,786,conversion,0.0,0,0.0,0.052724,30.0,0.104167,0.006347,long_risk_6d_quantile_combo_v2,1497,7616,24.9041,48,all_idle,74.6,30,569,layer5_order_arrival_manifest_v1,True,0.0,0,0.04079937460589121,False,0.23695768376619677,41,846,False,True,578,25.0887352986113,False,True,0.08964567523457388,j_ascending,False,1497,17,4,4,9.535738142952571,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.13887852918604396,0.23337079113432985,0.5651302605210421,0,0,0.22367761770690445,1.0674740484429066,0,0,7616,1.032989,0.420715,0.015215,0.414123,0.707724,0.762805,0.876074,8.1333,77,0.125,0.016472,physical_only_legacy,2156,15,7,1.1792,1.0,0.0165,330.06,3,4.0753
map20_r48_s4,mid,916,Greedy,1500,,,,,,,28.02296819787986,2.7704,42.1643109540636,0.1138,202.15,260,260.0,0.213992,0.21978,1132,0.556745,1215,0.958333,0.59775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800857,374.0,0.083333,0.003292,,,,,48,,1182.8,207,467,layer5_order_arrival_manifest_v1,False,714.8,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,1183,0.208333,0.130111,physical_only_legacy,26271,18,7,2.9503,1.0,0.1301,908.56,,5.1042
map20_r48_s4,mid,916,Hungarian,1500,,,,,,,27.731441048034934,2.6693,40.77838427947598,0.1226,158.3,188,188.0,0.15052,0.153219,916,0.40257,1249,1.0,0.689264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.134904,530.0,0.125,0.003875,,,,,48,,1190.6,279,467,layer5_order_arrival_manifest_v1,True,958.0,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2667,1227,0.3125,0.224556,physical_only_legacy,23348,21,7,3.0183,1.0,0.2246,2321.43,,5.1909
map20_r48_s4,mid,916,JSQ,1500,,,,,,,24.59470264867566,2.6837,38.03498250874563,0.1261,137.0,453,453.0,6.661765,7.677966,2001,0.970021,68,0.208333,0.009736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029979,14.0,0.083333,0.002417,,,,,48,,63.0,14,467,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5333,59,0.145833,0.010417,physical_only_legacy,892,19,7,0.9007,1.0,0.0104,51.56,,3.9287
