variant,arm,load,seed,map_rows,map_cols,num_robots,num_stations,robot_density,order_arrival_count,completion_fraction,completed_orders,completed_tasks,avg_task_duration,avg_excess_delay,open_order_count,pending_order_count,stall_ratio_mean,stall_ratio_max,deadlock_ratio_mean,deadlock_ratio_max,congestion_events,severe_events,risk_rate_per_100
map40_r192_s4,phasec,high,704,40,40,192,4,0.12,597,0.2931323283082077,175,947,77.51003167898627,54.32946145723337,422,284,0.097187,0.145833,0.683962,1.0,1334,1326,88.9333
map40_r192_s4,phasec,high,705,40,40,192,4,0.12,598,0.7307692307692307,437,1997,71.33850776164246,46.83675513269905,161,16,0.029792,0.072917,0.359222,0.796875,1197,1193,79.8
map40_r192_s4,phasec,high,706,40,40,192,4,0.12,566,0.784452296819788,444,1991,63.911099949773984,41.09090909090909,122,1,0.026094,0.078125,0.235535,0.651042,922,889,61.4667
map40_r192_s4,phasec,high,707,40,40,192,4,0.12,523,0.7074569789674953,370,1763,51.393647192285876,27.62280204197391,153,11,0.027983,0.052083,0.405118,0.869792,1199,1170,79.9333
map40_r192_s4,phasec,high,708,40,40,192,4,0.12,550,0.8018181818181818,441,1988,54.903420523138834,30.908953722334005,109,2,0.015278,0.052083,0.16408,0.588542,701,674,46.7333
map40_r192_s4,phasec,high,709,40,40,192,4,0.12,540,0.7111111111111111,384,1802,62.134850166481684,38.70088790233074,156,7,0.061108,0.135417,0.325927,0.802083,986,975,65.7333
map40_r192_s4,phasec,high,710,40,40,192,4,0.12,542,0.7915129151291513,429,2028,63.36883629191321,39.740138067061146,113,0,0.035347,0.078125,0.226462,0.625,1069,853,71.2667
map40_r240_s4,combo_s1_j1,low,701,40,40,240,4,0.15,496,0.9616935483870968,477,1963,64.73357106469689,40.36627610799796,19,0,0.005197,0.045833,0.007342,0.079167,7,0,0.4667
map40_r240_s4,combo_s1_j1,low,702,40,40,240,4,0.15,339,0.911504424778761,309,1363,52.80630961115187,26.906089508437272,30,0,0.021836,0.058333,0.021389,0.054167,0,0,0.0
map40_r240_s4,combo_s1_j1,low,703,40,40,240,4,0.15,563,0.7442273534635879,419,1987,64.62606945143432,41.51534977352793,144,3,0.051731,0.108333,0.271022,0.633333,1042,1004,69.4667
map40_r240_s4,combo_s1_j1,low,704,40,40,240,4,0.15,536,0.8395522388059702,450,1961,67.02447730749617,43.01172870984192,86,0,0.016731,0.054167,0.095986,0.383333,535,472,35.6667
map40_r240_s4,combo_s1_j1,low,705,40,40,240,4,0.15,470,0.9553191489361702,449,1798,59.4154616240267,34.66462736373749,21,0,0.005536,0.041667,0.008456,0.0625,0,0,0.0
map40_r240_s4,combo_s1_j1,low,706,40,40,240,4,0.15,521,0.8464491362763915,441,1911,63.65463108320251,39.1025641025641,80,0,0.020161,0.066667,0.116625,0.391667,633,624,42.2
map40_r240_s4,combo_s1_j1,low,707,40,40,240,4,0.15,338,0.6715976331360947,227,1197,44.79281537176274,22.494569757727653,111,0,0.022847,0.041667,0.289547,0.566667,1347,1334,89.8
map40_r240_s4,combo_s1_j1,low,708,40,40,240,4,0.15,356,0.9073033707865169,323,1328,59.23192771084337,33.332078313253014,33,0,0.019778,0.058333,0.0229,0.0875,62,0,4.1333
map40_r240_s4,combo_s1_j1,low,709,40,40,240,4,0.15,404,0.9331683168316832,377,1627,65.24523663183774,39.01843884449908,27,0,0.022722,0.058333,0.025553,0.058333,0,0,0.0
map40_r240_s4,combo_s1_j1,low,710,40,40,240,4,0.15,374,0.7754010695187166,290,1379,50.46627991298042,27.10877447425671,84,0,0.034533,0.058333,0.167233,0.395833,1050,924,70.0
map40_r240_s4,greedy,low,701,40,40,240,4,0.15,496,0.5584677419354839,277,1377,112.44517066085693,90.12345679012346,219,42,0.059164,0.108333,0.489847,0.875,1403,1342,93.5333
map40_r240_s4,greedy,low,702,40,40,240,4,0.15,339,0.9469026548672567,321,1376,47.43604651162791,22.64389534883721,18,0,0.001075,0.016667,0.000269,0.0125,0,0,0.0
map40_r240_s4,greedy,low,703,40,40,240,4,0.15,563,0.48134991119005327,271,1335,120.93408239700375,97.7880149812734,292,102,0.061219,0.1375,0.545167,0.870833,1377,1320,91.8
map40_r240_s4,greedy,low,704,40,40,240,4,0.15,536,0.5186567164179104,278,1313,107.38309215536938,84.77837014470678,258,74,0.026239,0.045833,0.554533,0.858333,1304,1277,86.9333
map40_r240_s4,greedy,low,705,40,40,240,4,0.15,470,0.4319148936170213,203,1062,79.2231638418079,56.98210922787194,267,87,0.06785,0.120833,0.560103,0.95,1431,1430,95.4
map40_r240_s4,greedy,low,706,40,40,240,4,0.15,521,0.6429942418426103,335,1552,54.55476804123711,32.993556701030926,186,26,0.046825,0.0875,0.391942,0.845833,1252,1243,83.4667
map40_r240_s4,greedy,low,707,40,40,240,4,0.15,338,0.5621301775147929,190,1061,108.49670122525919,88.08482563619228,148,1,0.037608,0.070833,0.479092,0.708333,1433,1400,95.5333
map40_r240_s4,greedy,low,708,40,40,240,4,0.15,356,0.8792134831460674,313,1323,52.06500377928949,27.472411186696903,43,0,0.011447,0.05,0.025886,0.154167,238,174,15.8667
map40_r240_s4,greedy,low,709,40,40,240,4,0.15,404,0.9455445544554455,382,1642,60.63824604141291,34.92691839220463,22,0,0.005717,0.029167,0.006903,0.0375,0,0,0.0
map40_r240_s4,greedy,low,710,40,40,240,4,0.15,374,0.660427807486631,247,1202,46.186356073211314,24.6955074875208,127,3,0.037497,0.070833,0.364206,0.629167,1389,1344,92.6
map40_r240_s4,hungarian,low,701,40,40,240,4,0.15,496,0.5362903225806451,266,1273,103.00078554595444,80.62765121759622,230,54,0.064708,0.116667,0.517197,0.854167,1390,1342,92.6667
map40_r240_s4,hungarian,low,702,40,40,240,4,0.15,339,0.9469026548672567,321,1383,47.99493853940709,23.402747650036154,18,0,0.001128,0.016667,0.000428,0.025,0,0,0.0
map40_r240_s4,hungarian,low,703,40,40,240,4,0.15,563,0.47424511545293074,267,1354,103.86262924667652,81.22156573116692,296,98,0.092617,0.15,0.522569,0.916667,1330,1254,88.6667
map40_r240_s4,hungarian,low,704,40,40,240,4,0.15,536,0.7182835820895522,385,1799,61.83324068927182,37.9538632573652,151,2,0.036,0.079167,0.249522,0.7875,960,952,64.0
map40_r240_s4,hungarian,low,705,40,40,240,4,0.15,470,0.5617021276595745,264,1375,107.90036363636364,86.01527272727273,206,33,0.059342,0.120833,0.481417,0.870833,1389,1360,92.6
map40_r240_s4,hungarian,low,706,40,40,240,4,0.15,521,0.508637236084453,265,1259,70.1890389197776,48.1231135822081,256,71,0.057225,0.104167,0.505822,0.920833,1281,1273,85.4
map40_r240_s4,hungarian,low,707,40,40,240,4,0.15,338,0.5769230769230769,195,1054,106.35483870967742,85.57495256166983,143,0,0.042425,0.066667,0.483806,0.708333,1427,1400,95.1333
map40_r240_s4,hungarian,low,708,40,40,240,4,0.15,356,0.8792134831460674,313,1323,52.067271352985635,27.47694633408919,43,0,0.011453,0.05,0.025886,0.154167,238,174,15.8667
map40_r240_s4,hungarian,low,709,40,40,240,4,0.15,404,0.7945544554455446,321,1510,65.68344370860927,40.57615894039735,83,0,0.022889,0.05,0.173986,0.4125,1164,1041,77.6
map40_r240_s4,hungarian,low,710,40,40,240,4,0.15,374,0.6657754010695187,249,1194,47.54773869346734,26.33668341708543,125,1,0.029975,0.066667,0.368256,0.645833,1388,1343,92.5333
map40_r240_s4,jsq,low,701,40,40,240,4,0.15,496,0.5604838709677419,278,1389,113.10079193664507,90.66594672426206,218,41,0.059283,0.104167,0.489139,0.875,1403,1342,93.5333
map40_r240_s4,jsq,low,702,40,40,240,4,0.15,339,0.9469026548672567,321,1376,47.43604651162791,22.64389534883721,18,0,0.001075,0.016667,0.000269,0.0125,0,0,0.0
map40_r240_s4,jsq,low,703,40,40,240,4,0.15,563,0.4191829484902309,236,1176,94.953231292517,71.97278911564626,327,136,0.078444,0.1375,0.573919,0.945833,1377,1320,91.8
map40_r240_s4,jsq,low,704,40,40,240,4,0.15,536,0.5186567164179104,278,1313,107.38233054074638,84.77760853008378,258,74,0.026236,0.045833,0.554536,0.858333,1304,1277,86.9333
map40_r240_s4,jsq,low,705,40,40,240,4,0.15,470,0.4319148936170213,203,1062,79.2231638418079,56.98210922787194,267,87,0.06785,0.120833,0.560103,0.95,1431,1430,95.4
map40_r240_s4,jsq,low,706,40,40,240,4,0.15,521,0.6429942418426103,335,1552,54.55476804123711,32.993556701030926,186,26,0.046825,0.0875,0.391942,0.845833,1252,1243,83.4667
map40_r240_s4,jsq,low,707,40,40,240,4,0.15,338,0.5621301775147929,190,1061,108.49670122525919,88.08482563619228,148,1,0.037608,0.070833,0.479092,0.708333,1433,1400,95.5333
map40_r240_s4,jsq,low,708,40,40,240,4,0.15,356,0.8792134831460674,313,1323,52.06500377928949,27.472411186696903,43,0,0.011447,0.05,0.025886,0.154167,238,174,15.8667
map40_r240_s4,jsq,low,709,40,40,240,4,0.15,404,0.9455445544554455,382,1642,60.63824604141291,34.92691839220463,22,0,0.005717,0.029167,0.006903,0.0375,0,0,0.0
map40_r240_s4,jsq,low,710,40,40,240,4,0.15,374,0.660427807486631,247,1202,46.186356073211314,24.6955074875208,127,3,0.037497,0.070833,0.364206,0.629167,1389,1344,92.6
map40_r240_s4,phasec,low,701,40,40,240,4,0.15,496,0.9415322580645161,467,1950,78.62358974358975,53.62871794871795,29,0,0.031967,0.091667,0.041206,0.145833,241,49,16.0667
map40_r240_s4,phasec,low,702,40,40,240,4,0.15,339,0.8053097345132744,273,1276,58.841692789968654,34.83699059561128,66,0,0.023639,0.0625,0.134542,0.358333,829,779,55.2667
map40_r240_s4,phasec,low,703,40,40,240,4,0.15,563,0.7033747779751333,396,1888,80.49258474576271,57.28866525423729,167,7,0.042442,0.083333,0.322203,0.695833,1022,1004,68.1333
map40_r240_s4,phasec,low,704,40,40,240,4,0.15,536,0.7593283582089553,407,1889,74.35044997353097,49.88830068819481,129,0,0.045453,0.104167,0.218686,0.604167,913,891,60.8667
map40_r240_s4,phasec,low,705,40,40,240,4,0.15,470,0.674468085106383,317,1487,54.26765299260256,32.418964357767315,153,10,0.051756,0.0875,0.305514,0.75,1096,1027,73.0667
map40_r240_s4,phasec,low,706,40,40,240,4,0.15,521,0.6410748560460653,334,1572,88.95737913486005,66.40458015267176,187,19,0.051383,0.108333,0.394208,0.820833,1187,1139,79.1333
map40_r240_s4,phasec,low,707,40,40,240,4,0.15,338,0.8727810650887574,295,1358,59.98821796759941,33.77982326951399,43,0,0.052783,0.1125,0.053597,0.1125,626,276,41.7333
map40_r240_s4,phasec,low,708,40,40,240,4,0.15,356,0.9269662921348315,330,1341,57.117076808351975,30.858314690529454,26,0,0.016092,0.041667,0.016283,0.033333,0,0,0.0
map40_r240_s4,phasec,low,709,40,40,240,4,0.15,404,0.948019801980198,383,1639,61.14460036607688,35.00610128126907,21,0,0.004306,0.029167,0.007511,0.054167,0,0,0.0
map40_r240_s4,phasec,low,710,40,40,240,4,0.15,374,0.6818181818181818,255,1207,55.48135874067937,32.15575807787904,119,3,0.055811,0.079167,0.2922,0.583333,1220,1179,81.3333
map40_r240_s4,combo_s1_j1,mid,701,40,40,240,4,0.15,568,0.7535211267605634,428,2015,66.736476426799,42.753846153846155,140,4,0.014144,0.05,0.282675,0.645833,1053,1007,70.2
map40_r240_s4,combo_s1_j1,mid,702,40,40,240,4,0.15,437,0.9244851258581236,404,1784,56.0835201793722,30.806053811659194,33,0,0.012331,0.05,0.013825,0.041667,0,0,0.0
map40_r240_s4,combo_s1_j1,mid,703,40,40,240,4,0.15,526,0.7072243346007605,372,1834,74.13685932388222,51.23718647764449,154,5,0.038894,0.1125,0.315189,0.75,1247,1233,83.1333
map40_r240_s4,combo_s1_j1,mid,704,40,40,240,4,0.15,470,0.7425531914893617,349,1644,59.01459854014598,35.4330900243309,121,1,0.024006,0.045833,0.282458,0.558333,1116,1085,74.4
map40_r240_s4,combo_s1_j1,mid,705,40,40,240,4,0.15,523,0.9560229445506692,500,1989,58.33182503770739,32.97486173956762,23,0,0.002736,0.029167,0.002764,0.054167,0,0,0.0
map40_r240_s4,combo_s1_j1,mid,706,40,40,240,4,0.15,555,0.7351351351351352,408,1849,62.4434829637642,38.66630611141157,147,6,0.027381,0.066667,0.324806,0.725,1147,1095,76.4667
map40_r240_s4,combo_s1_j1,mid,707,40,40,240,4,0.15,495,0.6808080808080809,337,1628,50.3495085995086,27.647420147420146,158,2,0.053922,0.079167,0.415811,0.733333,1343,1299,89.5333
map40_r240_s4,combo_s1_j1,mid,708,40,40,240,4,0.15,502,0.898406374501992,451,1852,59.81965442764579,35.0988120950324,51,0,0.010264,0.041667,0.043364,0.2,346,313,23.0667
map40_r240_s4,combo_s1_j1,mid,709,40,40,240,4,0.15,547,0.6106032906764168,334,1631,59.3298589822195,35.9773145309626,213,45,0.042358,0.091667,0.366069,0.870833,1040,990,69.3333
map40_r240_s4,combo_s1_j1,mid,710,40,40,240,4,0.15,443,0.9548532731376975,423,1696,58.872051886792455,33.15094339622642,20,0,0.003561,0.0375,0.003997,0.058333,0,0,0.0
map40_r240_s4,greedy,mid,701,40,40,240,4,0.15,568,0.6091549295774648,346,1690,86.41775147928995,63.66863905325444,222,54,0.044811,0.104167,0.3934,0.841667,1340,1301,89.3333
map40_r240_s4,greedy,mid,702,40,40,240,4,0.15,437,0.9496567505720824,415,1808,50.88882743362832,26.009955752212388,22,0,0.002442,0.029167,0.001644,0.029167,0,0,0.0
map40_r240_s4,greedy,mid,703,40,40,240,4,0.15,526,0.5,263,1297,172.6715497301465,149.97378565921358,263,73,0.084772,0.154167,0.594528,0.875,1410,1371,94.0
map40_r240_s4,greedy,mid,704,40,40,240,4,0.15,470,0.725531914893617,341,1555,54.848874598070736,31.290675241157555,129,2,0.019525,0.054167,0.219883,0.679167,869,843,57.9333
map40_r240_s4,greedy,mid,705,40,40,240,4,0.15,523,0.5200764818355641,272,1294,66.43508500772798,43.26893353941267,251,71,0.064356,0.104167,0.539256,0.904167,1428,1426,95.2
map40_r240_s4,greedy,mid,706,40,40,240,4,0.15,555,0.8522522522522522,473,1998,60.66166166166166,36.84434434434434,82,0,0.016822,0.058333,0.097842,0.358333,667,650,44.4667
map40_r240_s4,greedy,mid,707,40,40,240,4,0.15,495,0.6383838383838384,316,1448,100.73411602209944,79.58632596685082,179,8,0.085053,0.129167,0.555797,0.8,1437,1406,95.8
map40_r240_s4,greedy,mid,708,40,40,240,4,0.15,502,0.6573705179282868,330,1548,50.35723514211886,28.22093023255814,172,16,0.025064,0.054167,0.326322,0.804167,1063,1009,70.8667
map40_r240_s4,greedy,mid,709,40,40,240,4,0.15,547,0.7989031078610603,437,2023,71.25210084033614,48.26495304003954,110,1,0.038286,0.083333,0.222814,0.579167,957,883,63.8
map40_r240_s4,greedy,mid,710,40,40,240,4,0.15,443,0.6297968397291196,279,1322,65.42284417549168,43.22163388804841,164,13,0.052303,0.091667,0.472258,0.779167,1401,1376,93.4
map40_r240_s4,hungarian,mid,701,40,40,240,4,0.15,568,0.5035211267605634,286,1354,130.87370753323486,108.14918759231905,282,88,0.060436,0.133333,0.538186,0.891667,1368,1302,91.2
map40_r240_s4,hungarian,mid,702,40,40,240,4,0.15,437,0.9427917620137299,412,1806,51.60741971207087,26.420265780730897,25,0,0.002772,0.0375,0.002131,0.029167,0,0,0.0
map40_r240_s4,hungarian,mid,703,40,40,240,4,0.15,526,0.40304182509505704,212,1078,84.24118738404452,63.97495361781076,314,127,0.090992,0.141667,0.624164,0.929167,1413,1362,94.2
map40_r240_s4,hungarian,mid,704,40,40,240,4,0.15,470,0.5851063829787234,275,1338,53.00149476831091,30.517937219730943,195,37,0.034258,0.066667,0.415833,0.8625,1201,1117,80.0667
map40_r240_s4,hungarian,mid,705,40,40,240,4,0.15,523,0.5755258126195029,301,1413,95.21089879688606,72.30148619957536,222,35,0.072217,0.129167,0.529022,0.891667,1428,1374,95.2
map40_r240_s4,hungarian,mid,706,40,40,240,4,0.15,555,0.6018018018018018,334,1535,58.8,36.8814332247557,221,47,0.092503,0.1625,0.464294,0.866667,1296,1282,86.4
map40_r240_s4,hungarian,mid,707,40,40,240,4,0.15,495,0.6505050505050505,322,1397,204.30136005726558,182.2906227630637,173,0,0.086314,0.1625,0.611839,0.858333,1452,1435,96.8
map40_r240_s4,hungarian,mid,708,40,40,240,4,0.15,502,0.5517928286852589,277,1291,75.43532145623547,53.91789310611929,225,39,0.044253,0.075,0.497128,0.875,1201,1199,80.0667
map40_r240_s4,hungarian,mid,709,40,40,240,4,0.15,547,0.6160877513711152,337,1664,102.95673076923077,80.6688701923077,210,26,0.057386,0.108333,0.505783,0.891667,1408,1317,93.8667
map40_r240_s4,hungarian,mid,710,40,40,240,4,0.15,443,0.6388261851015802,283,1320,47.30909090909091,25.583333333333332,160,6,0.02515,0.05,0.441856,0.770833,1400,1373,93.3333
map40_r240_s4,jsq,mid,701,40,40,240,4,0.15,568,0.6109154929577465,347,1691,86.41040804257835,63.641040804257834,221,54,0.044803,0.104167,0.393356,0.845833,1340,1301,89.3333
map40_r240_s4,jsq,mid,702,40,40,240,4,0.15,437,0.9496567505720824,415,1808,50.88882743362832,26.009955752212388,22,0,0.002442,0.029167,0.001644,0.029167,0,0,0.0
map40_r240_s4,jsq,mid,703,40,40,240,4,0.15,526,0.5,263,1297,172.6715497301465,149.97378565921358,263,73,0.084772,0.154167,0.594528,0.875,1410,1371,94.0
map40_r240_s4,jsq,mid,704,40,40,240,4,0.15,470,0.8297872340425532,390,1770,54.266666666666666,30.657062146892656,80,0,0.021767,0.054167,0.110497,0.341667,773,761,51.5333
map40_r240_s4,jsq,mid,705,40,40,240,4,0.15,523,0.5181644359464627,271,1288,66.55434782608695,43.38975155279503,252,72,0.064358,0.104167,0.539697,0.904167,1428,1426,95.2
map40_r240_s4,jsq,mid,706,40,40,240,4,0.15,555,0.6468468468468469,359,1599,53.685428392745465,31.796122576610383,196,36,0.053728,0.1,0.359872,0.845833,1089,1061,72.6
map40_r240_s4,jsq,mid,707,40,40,240,4,0.15,495,0.5838383838383838,289,1360,95.56544117647059,74.33382352941176,206,12,0.088853,0.1375,0.580917,0.916667,1437,1406,95.8
map40_r240_s4,jsq,mid,708,40,40,240,4,0.15,502,0.6573705179282868,330,1548,50.35723514211886,28.22093023255814,172,16,0.025064,0.054167,0.326322,0.804167,1063,1009,70.8667
map40_r240_s4,jsq,mid,709,40,40,240,4,0.15,547,0.7989031078610603,437,2023,71.25210084033614,48.26495304003954,110,1,0.038286,0.083333,0.222814,0.579167,957,883,63.8
map40_r240_s4,jsq,mid,710,40,40,240,4,0.15,443,0.6297968397291196,279,1322,65.42435703479576,43.223146747352494,164,13,0.052303,0.091667,0.472253,0.779167,1401,1376,93.4
map40_r240_s4,phasec,mid,701,40,40,240,4,0.15,568,0.7359154929577465,418,1922,64.76066597294485,41.590530697190424,150,4,0.042456,0.0875,0.298567,0.704167,1165,1125,77.6667
map40_r240_s4,phasec,mid,702,40,40,240,4,0.15,437,0.6109839816933639,267,1261,54.77557494052339,32.05551149881047,170,15,0.067381,0.120833,0.349047,0.804167,1081,1040,72.0667
map40_r240_s4,phasec,mid,703,40,40,240,4,0.15,526,0.33460076045627374,176,1012,76.62549407114625,54.55237154150198,350,162,0.086639,0.129167,0.547094,1.0,1207,1201,80.4667
map40_r240_s4,phasec,mid,704,40,40,240,4,0.15,470,0.4723404255319149,222,1120,67.95625,45.16517857142857,248,72,0.077856,0.120833,0.469839,0.95,1115,1013,74.3333
map40_r240_s4,phasec,mid,705,40,40,240,4,0.15,523,0.7820267686424475,409,1799,64.6320177876598,40.32017787659811,114,2,0.054458,0.091667,0.230689,0.55,1193,1028,79.5333
map40_r240_s4,phasec,mid,706,40,40,240,4,0.15,555,0.5333333333333333,296,1408,69.17400568181819,46.34730113636363,259,73,0.071458,0.154167,0.380142,0.975,927,912,61.8
map40_r240_s4,phasec,mid,707,40,40,240,4,0.15,495,0.694949494949495,344,1666,56.34333733493397,33.7719087635054,151,3,0.0519,0.083333,0.383217,0.704167,1333,1317,88.8667
map40_r240_s4,phasec,mid,708,40,40,240,4,0.15,502,0.9342629482071713,469,1901,61.673329826407155,36.27038400841662,33,0,0.024003,0.075,0.026908,0.075,15,0,1.0
map40_r240_s4,phasec,mid,709,40,40,240,4,0.15,547,0.6691042047531993,366,1770,71.07344632768361,47.768926553672316,181,26,0.0622,0.129167,0.303133,0.8125,1047,900,69.8
map40_r240_s4,phasec,mid,710,40,40,240,4,0.15,443,0.7155756207674944,317,1479,56.81338742393509,32.649087221095336,126,2,0.044989,0.070833,0.274078,0.604167,1115,1114,74.3333
map40_r240_s4,combo_s1_j1,high,701,40,40,240,4,0.15,564,0.7783687943262412,439,2053,74.97126156843643,51.931320019483685,125,2,0.026525,0.083333,0.228703,0.6,949,902,63.2667
map40_r240_s4,combo_s1_j1,high,702,40,40,240,4,0.15,549,0.48269581056466304,265,1307,51.884468247895946,29.46442234123948,284,89,0.057442,0.0875,0.519319,0.983333,1236,1177,82.4
map40_r240_s4,combo_s1_j1,high,703,40,40,240,4,0.15,578,0.7006920415224913,405,1912,97.38232217573221,73.5883891213389,173,15,0.058919,0.125,0.336644,0.741667,1109,1103,73.9333
map40_r240_s4,combo_s1_j1,high,704,40,40,240,4,0.15,597,0.38190954773869346,228,1124,64.28113879003558,41.962633451957295,369,181,0.054017,0.091667,0.602619,0.995833,1277,1272,85.1333
map40_r240_s4,combo_s1_j1,high,705,40,40,240,4,0.15,598,0.7558528428093646,452,2048,67.72900390625,43.7626953125,146,2,0.033767,0.070833,0.204608,0.608333,899,882,59.9333
map40_r240_s4,combo_s1_j1,high,706,40,40,240,4,0.15,566,0.9275618374558304,525,2177,67.02526412494258,42.61231051906293,41,0,0.022961,0.066667,0.041183,0.145833,159,97,10.6
map40_r240_s4,combo_s1_j1,high,707,40,40,240,4,0.15,523,0.9426386233269598,493,2099,64.44449737970461,39.259647451167226,30,0,0.009425,0.033333,0.017628,0.0875,25,0,1.6667
map40_r240_s4,combo_s1_j1,high,708,40,40,240,4,0.15,550,0.8254545454545454,454,2005,54.93815461346633,31.407481296758103,96,2,0.020039,0.058333,0.091997,0.379167,539,524,35.9333
map40_r240_s4,combo_s1_j1,high,709,40,40,240,4,0.15,540,0.7648148148148148,413,1895,67.35145118733509,43.63957783641161,127,8,0.040397,0.075,0.246444,0.554167,1091,1074,72.7333
map40_r240_s4,combo_s1_j1,high,710,40,40,240,4,0.15,542,0.7084870848708487,384,1804,56.33203991130821,33.04933481152993,158,12,0.037481,0.066667,0.331942,0.725,1120,1111,74.6667
map40_r240_s4,greedy,high,701,40,40,240,4,0.15,564,0.524822695035461,296,1428,85.42997198879551,62.80672268907563,268,94,0.037472,0.075,0.488547,0.891667,1355,1292,90.3333
map40_r240_s4,greedy,high,702,40,40,240,4,0.15,549,0.7158469945355191,393,1800,53.145,30.601666666666667,156,15,0.018503,0.045833,0.302883,0.645833,1168,1115,77.8667
map40_r240_s4,greedy,high,703,40,40,240,4,0.15,578,0.4532871972318339,262,1335,143.68539325842696,120.54531835205992,316,117,0.082428,0.141667,0.572942,0.925,1307,1271,87.1333
map40_r240_s4,greedy,high,704,40,40,240,4,0.15,597,0.2897822445561139,173,938,96.37206823027718,75.0682302771855,424,230,0.072953,0.108333,0.648622,1.0,1290,1255,86.0
map40_r240_s4,greedy,high,705,40,40,240,4,0.15,598,0.6254180602006689,374,1783,99.22265844083006,75.74088614694335,224,56,0.064342,0.133333,0.402044,0.783333,1389,1370,92.6
map40_r240_s4,greedy,high,706,40,40,240,4,0.15,566,0.5636042402826855,319,1509,75.84095427435388,54.04108681245858,247,70,0.070081,0.125,0.465619,0.870833,1318,1249,87.8667
map40_r240_s4,greedy,high,707,40,40,240,4,0.15,523,0.5583173996175909,292,1471,90.38613188307274,68.38885112168593,231,40,0.040056,0.079167,0.589678,0.95,1397,1390,93.1333
map40_r240_s4,greedy,high,708,40,40,240,4,0.15,550,0.4672727272727273,257,1215,89.35473251028806,67.29794238683128,293,110,0.040594,0.058333,0.535628,0.9125,1334,1268,88.9333
map40_r240_s4,greedy,high,709,40,40,240,4,0.15,540,0.9425925925925925,509,2120,71.07405660377358,46.17877358490566,31,0,0.006636,0.041667,0.023589,0.1125,53,11,3.5333
map40_r240_s4,greedy,high,710,40,40,240,4,0.15,542,0.6457564575645757,350,1612,55.04900744416874,32.38895781637717,192,37,0.044303,0.066667,0.450786,0.795833,1342,1299,89.4667
map40_r240_s4,hungarian,high,701,40,40,240,4,0.15,564,0.6418439716312057,362,1746,81.16494845360825,57.70332187857961,202,26,0.037542,0.075,0.409344,0.85,1378,1351,91.8667
map40_r240_s4,hungarian,high,702,40,40,240,4,0.15,549,0.692167577413479,380,1782,89.7334455667789,67.15432098765432,169,6,0.039506,0.079167,0.365017,0.758333,1232,1170,82.1333
map40_r240_s4,hungarian,high,703,40,40,240,4,0.15,578,0.35986159169550175,208,1122,102.18181818181819,80.64973262032086,370,162,0.115753,0.175,0.591586,1.0,1323,1248,88.2
map40_r240_s4,hungarian,high,704,40,40,240,4,0.15,597,0.5025125628140703,300,1456,104.68956043956044,83.2706043956044,297,111,0.076567,0.133333,0.517856,0.891667,1302,1223,86.8
map40_r240_s4,hungarian,high,705,40,40,240,4,0.15,598,0.5066889632107023,303,1484,81.32412398921834,58.294474393531,295,95,0.065239,0.120833,0.450617,0.929167,1406,1369,93.7333
map40_r240_s4,hungarian,high,706,40,40,240,4,0.15,566,0.8551236749116607,484,2116,69.94801512287334,46.23771266540643,82,0,0.015039,0.054167,0.090389,0.304167,559,530,37.2667
map40_r240_s4,hungarian,high,707,40,40,240,4,0.15,523,0.6500956022944551,340,1645,125.37507598784194,103.2048632218845,183,6,0.065281,0.141667,0.566494,0.791667,1415,1408,94.3333
map40_r240_s4,hungarian,high,708,40,40,240,4,0.15,550,0.7709090909090909,424,1945,53.50077120822622,30.72956298200514,126,1,0.041536,0.079167,0.227689,0.5875,955,898,63.6667
map40_r240_s4,hungarian,high,709,40,40,240,4,0.15,540,0.924074074074074,499,2076,74.69460500963392,50.113680154142585,41,0,0.009311,0.058333,0.036433,0.120833,209,65,13.9333
map40_r240_s4,hungarian,high,710,40,40,240,4,0.15,542,0.6070110701107011,329,1495,51.353846153846156,28.928428093645486,213,52,0.057478,0.095833,0.498183,0.816667,1410,1394,94.0
map40_r240_s4,jsq,high,701,40,40,240,4,0.15,564,0.35638297872340424,201,1041,78.03266090297791,55.79538904899135,363,178,0.059347,0.108333,0.584872,0.995833,1355,1292,90.3333
map40_r240_s4,jsq,high,702,40,40,240,4,0.15,549,0.7122040072859745,391,1799,52.14007782101167,29.752640355753197,158,12,0.040181,0.066667,0.306511,0.65,1161,1151,77.4
map40_r240_s4,jsq,high,703,40,40,240,4,0.15,578,0.444636678200692,257,1325,140.31018867924527,117.22188679245284,321,124,0.083031,0.141667,0.573925,0.958333,1307,1271,87.1333
map40_r240_s4,jsq,high,704,40,40,240,4,0.15,597,0.3500837520938023,209,1098,151.0737704918033,128.6775956284153,388,208,0.0744,0.1125,0.639344,0.925,1329,1297,88.6
map40_r240_s4,jsq,high,705,40,40,240,4,0.15,598,0.6187290969899666,370,1783,119.18900729108245,96.02131239484015,228,51,0.060022,0.125,0.413772,0.783333,1387,1316,92.4667
map40_r240_s4,jsq,high,706,40,40,240,4,0.15,566,0.5141342756183745,291,1360,52.8235294117647,31.21764705882353,275,99,0.077303,0.108333,0.503244,0.908333,1330,1256,88.6667
map40_r240_s4,jsq,high,707,40,40,240,4,0.15,523,0.5602294455066922,293,1475,90.05559322033898,68.10983050847457,230,37,0.040047,0.079167,0.589561,0.95,1397,1390,93.1333
