campaign,variant,load,seed,arm,ticks,wall_time_s,assignment_time_ms_mean
station6_10seed,map20_r48_s6,mid,725,hungarian,1500,177.24,
station6_10seed,map20_r48_s6,mid,726,hungarian,1500,60.49,
station6_10seed,map20_r48_s6,mid,727,hungarian,1500,1158.43,
station6_10seed,map20_r48_s6,mid,728,hungarian,1500,63.1,
station6_10seed,map20_r48_s6,mid,729,hungarian,1500,110.69,
station6_10seed,map20_r48_s6,mid,730,hungarian,1500,59.58,
station6_10seed,map20_r48_s6,high,721,hungarian,1500,68.54,
station6_10seed,map20_r48_s6,high,722,hungarian,1500,69.63,
station6_10seed,map20_r48_s6,high,723,hungarian,1500,51.98,
station6_10seed,map20_r48_s6,high,724,hungarian,1500,100.66,
station6_10seed,map20_r48_s6,high,725,hungarian,1500,187.92,
station6_10seed,map20_r48_s6,high,726,hungarian,1500,174.0,
station6_10seed,map20_r48_s6,high,727,hungarian,1500,604.18,
station6_10seed,map20_r48_s6,high,728,hungarian,1500,714.49,
station6_10seed,map20_r48_s6,high,729,hungarian,1500,127.51,
station6_10seed,map20_r48_s6,high,730,hungarian,1500,65.48,
station6_10seed,map20_r48_s6,low,721,phasec,1500,818.99,141.8106
station6_10seed,map20_r48_s6,low,722,phasec,1500,227.57,114.3973
station6_10seed,map20_r48_s6,low,723,phasec,1500,298.13,151.0509
station6_10seed,map20_r48_s6,low,724,phasec,1500,284.5,131.8724
station6_10seed,map20_r48_s6,low,725,phasec,1500,456.14,156.428
station6_10seed,map20_r48_s6,low,726,phasec,1500,276.02,124.3698
station6_10seed,map20_r48_s6,low,727,phasec,1500,359.3,137.0216
station6_10seed,map20_r48_s6,low,728,phasec,1500,680.95,130.7862
station6_10seed,map20_r48_s6,low,729,phasec,1500,796.7,120.5176
station6_10seed,map20_r48_s6,low,730,phasec,1500,519.52,120.5742
station6_10seed,map20_r48_s6,mid,721,phasec,1500,1666.9,138.0457
station6_10seed,map20_r48_s6,mid,722,phasec,1500,646.79,37.7321
station6_10seed,map20_r48_s6,mid,723,phasec,1500,550.4,218.4702
station6_10seed,map20_r48_s6,mid,724,phasec,1500,221.15,105.3215
station6_10seed,map20_r48_s6,mid,725,phasec,1500,265.1,115.026
station6_10seed,map20_r48_s6,mid,726,phasec,1500,190.51,94.5717
station6_10seed,map20_r48_s6,mid,727,phasec,1500,216.59,109.696
station6_10seed,map20_r48_s6,mid,728,phasec,1500,263.35,137.3835
station6_10seed,map20_r48_s6,mid,729,phasec,1500,224.05,108.4901
station6_10seed,map20_r48_s6,mid,730,phasec,1500,534.56,93.642
station6_10seed,map20_r48_s6,high,721,phasec,1500,480.55,56.7655
station6_10seed,map20_r48_s6,high,722,phasec,1500,209.88,90.235
station6_10seed,map20_r48_s6,high,723,phasec,1500,644.95,173.4206
station6_10seed,map20_r48_s6,high,724,phasec,1500,318.13,90.8939
station6_10seed,map20_r48_s6,high,725,phasec,1500,229.72,107.7294
station6_10seed,map20_r48_s6,high,726,phasec,1500,228.37,126.8737
station6_10seed,map20_r48_s6,high,727,phasec,1500,191.23,83.6048
station6_10seed,map20_r48_s6,high,728,phasec,1500,181.43,87.3755
station6_10seed,map20_r48_s6,high,729,phasec,1500,272.29,134.897
station6_10seed,map20_r48_s6,high,730,phasec,1500,826.86,40.3884
station6_10seed,map20_r48_s6,low,721,combo_s1_j1,1500,404.94,176.9853
station6_10seed,map20_r48_s6,low,722,combo_s1_j1,1500,274.56,138.5261
station6_10seed,map20_r48_s6,low,723,combo_s1_j1,1500,284.87,157.9379
station6_10seed,map20_r48_s6,low,724,combo_s1_j1,1500,263.46,141.6459
station6_10seed,map20_r48_s6,low,725,combo_s1_j1,1500,332.11,179.6828
station6_10seed,map20_r48_s6,low,726,combo_s1_j1,1500,277.82,147.4349
station6_10seed,map20_r48_s6,low,727,combo_s1_j1,1500,266.4,144.6833
station6_10seed,map20_r48_s6,low,728,combo_s1_j1,1500,272.12,139.4916
station6_10seed,map20_r48_s6,low,729,combo_s1_j1,1500,275.09,146.3509
station6_10seed,map20_r48_s6,low,730,combo_s1_j1,1500,457.5,149.03
station6_10seed,map20_r48_s6,mid,721,combo_s1_j1,1500,1176.68,67.4911
station6_10seed,map20_r48_s6,mid,722,combo_s1_j1,1500,289.83,128.7839
station6_10seed,map20_r48_s6,mid,723,combo_s1_j1,1500,501.79,192.4364
station6_10seed,map20_r48_s6,mid,724,combo_s1_j1,1500,254.1,125.529
station6_10seed,map20_r48_s6,mid,725,combo_s1_j1,1500,752.68,88.1931
station6_10seed,map20_r48_s6,mid,726,combo_s1_j1,1500,247.76,121.8611
station6_10seed,map20_r48_s6,mid,727,combo_s1_j1,1500,321.08,104.1945
station6_10seed,map20_r48_s6,mid,728,combo_s1_j1,1500,258.43,140.9548
station6_10seed,map20_r48_s6,mid,729,combo_s1_j1,1500,230.46,114.1674
station6_10seed,map20_r48_s6,mid,730,combo_s1_j1,1500,597.69,104.4883
station6_10seed,map20_r48_s6,high,721,combo_s1_j1,1500,231.04,114.5889
station6_10seed,map20_r48_s6,high,722,combo_s1_j1,1500,511.43,85.052
station6_10seed,map20_r48_s6,high,723,combo_s1_j1,1500,720.99,140.432
station6_10seed,map20_r48_s6,high,724,combo_s1_j1,1500,265.01,91.3512
station6_10seed,map20_r48_s6,high,725,combo_s1_j1,1500,243.36,114.2623
station6_10seed,map20_r48_s6,high,726,combo_s1_j1,1500,225.2,124.2192
station6_10seed,map20_r48_s6,high,727,combo_s1_j1,1500,182.47,89.416
station6_10seed,map20_r48_s6,high,728,combo_s1_j1,1500,184.88,91.3473
station6_10seed,map20_r48_s6,high,729,combo_s1_j1,1500,590.89,101.8111
station6_10seed,map20_r48_s6,high,730,combo_s1_j1,1500,426.36,95.5263
